Finess_geo,rs_finess_geo,Finess_plage,rs_finess,type,region_id,region,participation,Depot,score_all_ajust,nb_rep,classement
440033819,POLYCLINIQUE DE L'ATLANTIQUE,440033819,POLYCLINIQUE DE L'ATLANTIQUE,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,70.78,88,C
440041580,NOUVELLES CLINIQUES NANTAISES,440041580,NOUVELLES CLINIQUES NANTAISES,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,74.07,427,B
440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,440050433,CLINIQUE MUTUALISTE DE L'ESTUAIRE,EBNL,52,Pays de la Loire,1- Obligatoire,1- Oui,74.25,61,B
450000047,CH DEZARNAULDS - GIEN,450000096,CH DE GIEN,CH,24,Centre-Val de Loire,1- Obligatoire,1- Oui,0,0,DI
450000062,CH AGGLOMERATION MONTARGOISE,450000104,C H AGGLOMERATION MONTARGOISE,CH,24,Centre-Val de Loire,1- Obligatoire,1- Oui,0,0,DI
450000070,CH PITHIVIERS,450000112,CH DE PITHIVIERS,CH,24,Centre-Val de Loire,1- Obligatoire,2- Non,0,0,NR
450000237,CLINIQUE JEANNE D'ARC - GIEN,450000237,CLINIQUE JEANNE D'ARC - GIEN,Privé lucratif,24,Centre-Val de Loire,1- Obligatoire,1- Oui,0,0,DI
450000245,CLINIQUE L'ARCHETTE,450000245,CLINIQUE L'ARCHETTE,Privé lucratif,24,Centre-Val de Loire,1- Obligatoire,1- Oui,0,0,DI
450000294,CLINIQUE LA REINE BLANCHE,450000294,CLINIQUE DE LA REINE BLANCHE (POLE DE SANTE ORELIANCE),Privé lucratif,24,Centre-Val de Loire,1- Obligatoire,1- Oui,73.09,92,C
450002613,CHR ORLÉANS - HÔPITAL DE LA SOURCE,450000088,CENTRE HOSPITALIER REGIONAL D'ORLEANS,CHU,24,Centre-Val de Loire,1- Obligatoire,1- Oui,72.34,155,C
450010079,POLYCLINIQUE LES LONGUES ALLEES,450010079,POLYCLINIQUE LES LONGUES ALLEES (POLE DE SANTE ORELIANCE),Privé lucratif,24,Centre-Val de Loire,1- Obligatoire,1- Oui,75.19,70,B
450012968,CLINIQUE DE MONTARGIS,450012968,CLINIQUE DE MONTARGIS,Privé lucratif,24,Centre-Val de Loire,1- Obligatoire,1- Oui,0,0,DI
460000045,CENTRE HOSPITALIER FIGEAC MAQUISARDS,460780083,CENTRE HOSPITALIER FIGEAC,CH,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
460000052,CENTRE HOSPITALIER SAINT CERE,460780091,CENTRE HOSPITALIER SAINT JACQUES,CH,76,Occitanie,2- Facultatif,1- Oui,0,0,DI
460000102,CENTRE HOSPITALIER JEAN COULON GOURDON,460780208,CENTRE HOSPITALIER JEAN COULON GOURDON,CH,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
460000110,CTRE HOSPITALIER JEAN ROUGIER CAHORS,460780216,CENTRE HOSPITALIER JEAN ROUGIER CAHORS,CH,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
470000027,CLINIQUE ESQUIROL-SAINT-HILAIRE,470000027,CLINIQUE ESQUIROL-SAINT-HILAIRE,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,73.71,153,C
470000423,CH AGEN NERAC - HOPITAL SAINT-ESPRIT,470000316,CENTRE HOSPITALIER D'AGEN,CH,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
470000431,CENTRE HOSPITALIER DE VILLENEUVE,470000324,CENTRE HOSPITALIER DE VILLENEUVE SUR LOT,CH,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
470000480,CENTRE HOSPITALIER DE MARMANDE - CHIC,470001660,CENTRE HOSPITALIER INTERCOMMUNAL MARMANDE - TONNEINS,CH,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
470016049,POLE DE SANTE DU VILLENEUVOIS,470016049,POLE DE SANTE DU VILLENEUVOIS (PSV),EBNL,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,72.81,37,C
480000017,HOPITAL LOZERE SITE VALLEE DU LOT,480780097,CENTRE HOSPITALIER DE MENDE,CH,76,Occitanie,1- Obligatoire,2- Non,0,0,NR
480002948,HOPITAL LOZERE SITE GEVAUDAN,480780097,CENTRE HOSPITALIER DE MENDE,CH,76,Occitanie,1- Obligatoire,2- Non,0,0,NR
490000049,CHU D' ANGERS :SITE LARREY,490000031,CENTRE HOSPITALIER UNIVERSITAIRE D'ANGERS,CHU,52,Pays de la Loire,1- Obligatoire,2- Non,0,0,NR
490000155,ICO - SITE PAUL PAPIN,490000155,INSTITUT DE CANCEROLOGIE DE L'OUEST - SITE CENTRE PAUL PAPIN,CLCC,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
490000262,CLINIQUE SAINT JOSEPH,490000262,CLINIQUE SAINT JOSEPH,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
490000635,CENTRE HOSPITALIER DE CHOLET,490000676,CENTRE HOSPITALIER DE CHOLET,CH,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
490000700,HOPITAL SAINT- JOSEPH,490000700,HOPITAL SAINT- JOSEPH,EBNL,52,Pays de la Loire,2- Facultatif,1- Oui,0,0,DI
490001765,CENTRE HOSPITALIER DE SAUMUR,490528452,CENTRE HOSPITALIER DE SAUMUR,CH,52,Pays de la Loire,1- Obligatoire,2- Non,0,0,NR
490002037,POLYCLINIQUE DU PARC,490002037,POLYCLINIQUE DU PARC,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,74.25,135,B
490007929,CLINIQUE CHIRURGICALE DE LA LOIRE,490007929,CLINIQUE CHIRURGICALE DE LA LOIRE POLE DE SANTE DU SAUMUROIS,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
490014909,CLINIQUE DE L'ANJOU,490014909,CLINIQUE DE L'ANJOU,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,76.2,195,B
490015906,CLINIQUE ST LEONARD,490015906,CLINIQUE ST LEONARD,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,77.25,210,B
500000021,CHAG - SITE AVRANCHES,500000054,CENTRE HOSPITALIER D'AVRANCHES-GRANVILLE,CH,28,Normandie,1- Obligatoire,1- Oui,69.55,52,D
500000146,POLYCLINIQUE DE LA BAIE-ST MARTIN,500000146,POLYCLINIQUE DE LA BAIE-ST MARTIN,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
500000187,CHPC - SITE CHERBOURG,500000013,CENTRE HOSPITALIER PUBLIC DU COTENTIN,CH,28,Normandie,1- Obligatoire,2- Non,0,0,NR
500000203,POLYCLINIQUE DE LA MANCHE - SAINT-LO,500000203,POLYCLINIQUE DE LA MANCHE - SAINT-LO,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
500000260,CHAG - SITE GRANVILLE,500000054,CENTRE HOSPITALIER D'AVRANCHES-GRANVILLE,CH,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
500000401,CLINIQUE HENRI GUILLARD - COUTANCES,500000401,CLINIQUE HENRI GUILLARD - COUTANCES,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
500000427,CH DE SAINT HILAIRE DU HARCOUET,500000096,CENTRE HOSPITALIER SAINT HILAIRE DU HARCOUET,CH,28,Normandie,1- Obligatoire,2- Non,0,0,NR
500000450,CH MEMORIAL - SAINT-LO,500000112,CENTRE HOSPITALIER MEMORIAL FRANCE ETATS - UNIS,CH,28,Normandie,1- Obligatoire,1- Oui,70.96,54,C
500000468,CHPC - SITE VALOGNES,500000013,CENTRE HOSPITALIER PUBLIC DU COTENTIN,CH,28,Normandie,1- Obligatoire,2- Non,0,0,NR
500000591,CENTRE HOSPITALIER DE COUTANCES,500000393,CENTRE HOSPITALIER COUTANCES,CH,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
500002357,POLYCLINIQUE DU COTENTIN,500002357,POLYCLINIQUE DU COTENTIN,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,75.48,45,B
510000169,CENTRE HOSPITALIER DE CHALONS,510000037,CENTRE HOSPITALIER DE CHALONS EN CHAMPAGNE,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
510000185,POLYCLINIQUE DE COURLANCY,510000185,POLYCLINIQUE DE COURLANCY,Privé lucratif,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
510000193,POLYCLINIQUE SAINT ANDRE,510000193,POLYCLINIQUE SAINT ANDRE,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
510000227,POLYCLINIQUE DU DOCTEUR JEAN PRIOLLET,510000227,POLYCLINIQUE DU DOCTEUR JEAN PRIOLLET,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
510000235,CENTRE HOSPITALIER D'EPERNAY,510000060,CENTRE HOSPITALIER D'EPERNAY,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
510000243,CLINIQUE D'EPERNAY,510000243,CLINIQUE D'EPERNAY,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
510000250,CENTRE HOSPITALIER VITRY LE FRANCOIS,510000078,CENTRE HOSPITALIER DE VITRY LE FRANCOIS,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
510000466,CENTRE HOSPITALIER DE SAINTE-MENEHOULD,510000102,CENTRE HOSPITALIER DE SAINTE-MENEHOULD,CH,44,Grand Est,2- Facultatif,1- Oui,0,0,DI
510000516,INSTITUT JEAN GODINOT,510000516,INSTITUT JEAN GODINOT CENTRE REGIONAL DE LUTTE CONTRE CANCER,CLCC,44,Grand Est,1- Obligatoire,1- Oui,81.07,40,A
510002447,HOPITAL ROBERT DEBRE CHU REIMS,510000029,CENTRE HOSPITALIER UNIVERSITAIRE DE REIMS,CHU,44,Grand Est,1- Obligatoire,1- Oui,71.43,35,C
510002454,HOPITAL SEBASTOPOL CHU REIMS,510000029,CENTRE HOSPITALIER UNIVERSITAIRE DE REIMS,CHU,44,Grand Est,2- Facultatif,1- Oui,0,0,DI
510002470,AMERICAN MEMORIAL HOSPITAL CHU REIMS,510000029,CENTRE HOSPITALIER UNIVERSITAIRE DE REIMS,CHU,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
510004302,HOPITAL MAISON BLANCHE CHU REIMS,510000029,CENTRE HOSPITALIER UNIVERSITAIRE DE REIMS,CHU,44,Grand Est,1- Obligatoire,1- Oui,69.43,103,D
510012040,POLYCLINIQUE DES BLEUETS,510012040,POLYCLINIQUE DES BLEUETS,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
510024300,GCS MATERNITÉ D'ÉPERNAY,510024300,GCS MATERNITE D'EPERNAY,EBNL,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
520000027,CENTRE HOSPITALIER DE CHAUMONT,520780032,CENTRE HOSPITALIER DE CHAUMONT,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
520000043,CENTRE HOSPITALIER DE LANGRES,520780057,CENTRE HOSPITALIER DE LANGRES,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
520000068,CH GENEVIEVE DE GAULLE ANTHONIOZ,520780073,CENTRE HOSPITALIER DE SAINT-DIZIER,CH,44,Grand Est,1- Obligatoire,1- Oui,71.73,39,C
520780156,CLINIQUE DE LA COMPASSION,520780156,CLINIQUE DE LA COMPASSION,Privé lucratif,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
520780180,CLINIQUE FRANCOIS 1ER,520780180,CLINIQUE FRANCOIS 1ER,Privé lucratif,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
520780214,CENTRE MEDICO-CHIRURGICAL DE CHAUMONT,520780214,CENTRE MEDICO CHIRURGICAL CHAUMONT LE BOIS,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
530000017,CENTRE HOSPITALIER DU HAUT ANJOU,530000025,CENTRE HOSPITALIER INTERCOMMUNAL DU HAUT ANJOU,CH,52,Pays de la Loire,1- Obligatoire,2- Non,0,0,NR
530000173,CENTRE HOSPITALIER NORD MAYENNE,530000074,CENTRE HOSPITALIER DU NORD MAYENNE,CH,52,Pays de la Loire,1- Obligatoire,2- Non,0,0,NR
530000264,CENTRE HOSPITALIER DE LAVAL,530000371,CENTRE HOSPITALIER DE LAVAL,CH,52,Pays de la Loire,1- Obligatoire,2- Non,0,0,NR
530031962,POLYCLINIQUE DU MAINE,530031962,POLYCLINIQUE DU MAINE,Privé lucratif,52,Pays de la Loire,1- Obligatoire,1- Oui,0,0,DI
540000015,CHRU NANCY - MATERNITE,540023264,CHRU DE NANCY (NV EJ AU 01/01/14 SUITE FUSION CHU-MATERNITE),CHU,44,Grand Est,1- Obligatoire,1- Oui,67.39,141,D
540000023,CENTRE HOSPITALIER SAINT CHARLES TOUL,540000049,CENTRE HOSPITALIER SAINT CHARLES A TOUL,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
540000072,MAISON HOSPITALIERE DE BACCARAT,540000072,MAISON HOSPITALIERE DE BACCARAT,EBNL,44,Grand Est,2- Facultatif,1- Oui,0,0,DI
540000155,CENTRE HOSPITALIER DE LUNEVILLE,540000080,CENTRE HOSPITALIER DE LUNEVILLE,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
540000163,CHRU NANCY - CENTRE EMILE GALLE,540023264,CHRU DE NANCY (NV EJ AU 01/01/14 SUITE FUSION CHU-MATERNITE),CHU,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
540000296,CENTRE HOSPITALIER DE PONT A MOUSSON,540000106,CENTRE HOSPITALIER DE PONT A MOUSSON,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
540000361,CLINIQUE JEANNE D'ARC,540000361,CLINIQUE CHIRURGICALE JEANNE D'ARC,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
540000445,CLINIQUE AMBROISE PARE,540000445,CLINIQUE AMBROISE PARE,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
540000452,CLINIQUE SAINT ANDRE,540000452,CLINIQUE SAINT ANDRE,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,75.47,37,B
540000478,CLINIQUE LOUIS PASTEUR,540000478,POLYCLINIQUE LOUIS PASTEUR,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,73.68,50,C
540000486,POLYCLINIQUE DE GENTILLY,540000486,POLYCLINIQUE DE GENTILLY,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,71.38,260,C
540001070,CH DE BRIEY - HOPITAL MAILLOT,540000767,CENTRE HOSPITALIER DE BRIEY,CH,44,Grand Est,1- Obligatoire,1- Oui,68.37,36,D
540001096,CH DE MT ST MARTIN (GROUPE SOS SANTE),540001096,CENTRE HOSPITALIER DE MONT ST MARTIN ( GROUPE SOS SANTE ),EBNL,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
540001104,ASSOCIATION HOSPITALIERE DE JOEUF,540001104,ASSOCIATION HOSPITALIERE DE JOEUF,EBNL,44,Grand Est,2- Facultatif,1- Oui,0,0,DI
540001138,CHRU NANCY - HOPITAL CENTRAL,540023264,CHRU DE NANCY (NV EJ AU 01/01/14 SUITE FUSION CHU-MATERNITE),CHU,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
540001286,INSTITUT DE CANCEROLOGIE DE LORRAINE,540001286,INSTITUT DE CANCEROLOGIE DE LORRAINE ALEXIS VAUTRIN,CLCC,44,Grand Est,1- Obligatoire,1- Oui,77.14,31,B
540002698,CHRU NANCY - HOPITAUX DE BRABOIS,540023264,CHRU DE NANCY (NV EJ AU 01/01/14 SUITE FUSION CHU-MATERNITE),CHU,44,Grand Est,1- Obligatoire,1- Oui,69.39,84,D
540013224,POLYCLINIQUE MAJORELLE,540013224,POLYCLINIQUE MAJORELLE,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,71.72,239,C
550000012,CH VERDUN/ST MIHIEL-HOP ST NICOLAS,550006795,CENTRE HOSPITALIER VERDUN/SAINT MIHIEL,CH,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
550000178,POLYCLINIQUE DU PARC,550000178,POLYCLINIQUE DU PARC,Privé lucratif,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
550000434,CENTRE HOSPITALIER DE BAR-LE-DUC,550003354,CENTRE HOSPITALIER DE BAR LE DUC,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
560000127,CHBA SITE DE VANNES,560023210,CENTRE HOSPITALIER BRETAGNE ATLANTIQUE,CH,53,Bretagne,1- Obligatoire,1- Oui,74.78,41,B
560000135,CHBS- HÔPITAL DU SCORFF,560005746,CENTRE HOSPITALIER DE BRETAGNE SUD- CHBS,CH,53,Bretagne,1- Obligatoire,1- Oui,0,0,DI
560000143,CHCB- SITE KÉRIO,560014748,CENTRE HOSPITALIER DU CENTRE BRETAGNE,CH,53,Bretagne,1- Obligatoire,1- Oui,0,0,DI
560000184,CLINIQUE DES AUGUSTINES,560000184,CLINIQUE DES AUGUSTINES- MALESTROIT,EBNL,53,Bretagne,2- Facultatif,1- Oui,0,0,DI
560000192,CENTRE HOSPITALIER DE PLOERMEL,560000044,CENTRE HOSPITALIER ALPHONSE GUERIN - PLOERMEL,CH,53,Bretagne,1- Obligatoire,1- Oui,0,0,DI
560000200,CHBA SITE D'AURAY,560023210,CENTRE HOSPITALIER BRETAGNE ATLANTIQUE,CH,53,Bretagne,1- Obligatoire,1- Oui,0,0,DI
560000291,CENTRE HOSPITALIER LE PALAIS,560000085,CENTRE HOSPITALIER LE PALAIS - BELLE-ILE,CH,53,Bretagne,2- Facultatif,1- Oui,0,0,DI
560002511,CLINIQUE DU TER,560002511,CLINIQUE DU TER,Privé lucratif,53,Bretagne,1- Obligatoire,1- Oui,0,0,DI
560002933,CLINIQUE MUTUALISTE PORTE DE L'ORIENT,560002933,CLINIQUE MUTUALISTE DE LA PORTE DE L'ORIENT,EBNL,53,Bretagne,1- Obligatoire,1- Oui,77.02,83,B
560007510,POLYCLINIQUE DE KERIO,560007510,POLYCLINIQUE DE KERIO,Privé lucratif,53,Bretagne,1- Obligatoire,1- Oui,0,0,DI
560008799,HÔPITAL PRIVÉ OCÉANE,560008799,HOPITAL PRIVE OCEANE,Privé lucratif,53,Bretagne,1- Obligatoire,1- Oui,73.18,307,C
570000059,CH MARIE-MADELEINE DE FORBACH,570025254,CENTRE HOSPITALIER INTERCOMMUNAL UNISANTE+,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
570000083,CLINIQUE SAINT NABOR DE SAINT AVOLD,570000083,CLINIQUE SAINT NABOR DE SAINT AVOLD,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
570000117,CH SAINT-NICOLAS DE SARREBOURG,570015099,CENTRE HOSPITALIER DE SARREBOURG,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
570000216,HOPITAL DE SAINT AVOLD - SOS SANTE,570000216,GROUPE SOS SANTE - HOPITAL DE SAINT AVOLD,EBNL,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
570000281,HOPITAL D'HAYANGE - CHR,570005165,CENTRE HOSPITALIER REGIONAL METZ THIONVILLE,CHU,44,Grand Est,1- Obligatoire,1- Oui,69.64,95,D
570000349,HOPITAL BEL AIR DE THIONVILLE - CHR,570005165,CENTRE HOSPITALIER REGIONAL METZ THIONVILLE,CHU,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
570000356,CLINIQUE AMBROISE PARE DE THIONVILLE,570000356,CLINIQUE CHIRURGICALE AMBROISE PARE- THIONVILLE,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,74.52,44,B
570000364,CLINIQUE NOTRE DAME DE THIONVILLE,570000364,CLINIQUE NOTRE DAME DE THIONVILLE,Privé lucratif,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
570000596,HIA LEGOUEST,570000596,HOPITAL D'INSTRUCTION DES ARMEES HIA LEGOUEST,CH,12,SSA,1- Obligatoire,1- Oui,0,0,DI
570000646,HOPITAL-CLINIQUE CLAUDE BERNARD,570000646,HOPITAL-CLINIQUE CLAUDE BERNARD,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,72.04,64,C
570000901,HOPITAL ROBERT PAX DE SARREGUEMINES,570000158,CH DE SARREGUEMINES,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
570000950,CLINIQUE STE ELISABETH DE THIONVILLE,570000950,CLINIQUE SAINTE ELISABETH - THIONVILLE,EBNL,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
570001057,HOPITAL BELLE-ISLE DE METZ - HPM,570001057,HOPITAL BELLE-ISLE DE METZ - HPM,EBNL,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
570001099,HOPITAL SAINTE-BLANDINE DE METZ - HPM,570001099,HOPITAL SAINTE-BLANDINE DE METZ - HPM,EBNL,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
570009670,HOPITAL ST MAURICE DE MOYEUVRE-GRANDE,570009670,HOPITAL SAINT MAURICE DE MOYEUVRE-GRANDE,EBNL,44,Grand Est,2- Facultatif,1- Oui,0,0,DI
570026252,HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM,570026252,HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM,EBNL,44,Grand Est,1- Obligatoire,1- Oui,76.26,74,B
570026682,HOPITAL DE MERCY - CHR METZ THIONVILLE,570005165,CENTRE HOSPITALIER REGIONAL METZ THIONVILLE,CHU,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
580780138,POLYCLINIQUE DU VAL DE LOIRE,580780138,POLYCLINIQUE DU VAL DE LOIRE,Privé lucratif,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
580780195,PÔLE DE SANTÉ DE COSNE-SUR-LOIRE,580780195,POLE DE SANTE DE COSNE-SUR-LOIRE,Privé lucratif,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
580972669,CH CLAMECY,580780070,CH CLAMECY,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,2- Non,0,0,NR
580972677,CH COSNE COURS SUR LOIRE,580780088,CH COSNE-COURS-SUR-LOIRE,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
580972685,CH DECIZE,580780096,CH DECIZE,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
580972693,HOPITAL PIERRE BEREGOVOY,580780039,CENTRE HOSPITALIER DE L'AGGLOMERATION DE NEVERS,CH,27,Bourgogne-Franche-Comté,1- Obligatoire,1- Oui,0,0,DI
590000014,CH SOMAIN,590780052,CENTRE HOSPITALIER DE SOMAIN,CH,32,Hauts-de-france,1- Obligatoire,2- Non,0,0,NR
590000121,CH SECLIN,590780227,GROUPE HOSPITALIER SECLIN CARVIN,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590000188,CLCC OSCAR LAMBRET LILLE,590000188,CENTRE DE LUTTE CONTRE LE CANCER OSCAR LAMBRET LILLE,CLCC,32,Hauts-de-france,1- Obligatoire,1- Oui,80.4,90,A
590000337,CH DUNKERQUE,590781415,CENTRE HOSPITALIER DE DUNKERQUE,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,70.28,51,D
590000428,CH CAMBRAI,590781605,ETABLISSEMENT PUBLIC DE SANTE DE CAMBRAI,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590000436,CH LE CATEAU,590781621,CENTRE HOSPITALIER DE LE CATEAU-CAMBRESIS,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590000469,CH FOURMIES,590781662,CENTRE HOSPITALIER DE FOURMIES,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590000477,CH LE QUESNOY,590781670,CENTRE HOSPITALIER DE LE QUESNOY,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590000527,CH AVESNES,590781795,CENTRE HOSPITALIER D'AVESNES SUR HELPE,CH,32,Hauts-de-france,1- Obligatoire,2- Non,0,0,NR
590000535,CH SAMBRE AVESNOIS MAUBEUGE,590781803,CENTRE HOSPITALIER DE SAMBRE AVESNOIS,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590000592,CH DENAIN,590782165,CENTRE HOSPITALIER DE DENAIN,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590000600,CH SAINT- AMAND LES EAUX,590782207,CENTRE HOSPITALIER DE SAINT-AMAND-LES-EAUX,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590000618,CH VALENCIENNES,590782215,CENTRE HOSPITALIER DE VALENCIENNES,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,72.88,106,C
590000691,CH WATTRELOS,590782439,CENTRE HOSPITALIER DE WATTRELOS,CH,32,Hauts-de-france,1- Obligatoire,2- Non,0,0,NR
590000758,CH ARMENTIERES,590782637,CENTRE HOSPITALIER D'ARMENTIERES,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590000774,CH HAZEBROUCK,590782652,CENTRE HOSPITALIER D'HAZEBROUCK,CH,32,Hauts-de-france,1- Obligatoire,2- Non,0,0,NR
590001004,CH DOUAI DECHY,590783239,CENTRE HOSPITALIER DE DOUAI,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,68.76,89,D
590001749,POLYCLINIQUE DE GRANDE SYNTHE,590001749,POLYCLINIQUE DE GRANDE SYNTHE,EBNL,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590006607,HOP JEANNE DE FLANDRE CHR LILLE,590780193,CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE LILLE,CHU,32,Hauts-de-france,1- Obligatoire,1- Oui,70.93,411,C
590006896,POLYCLINIQUE DE LA THIÉRACHE,590006896,POLYCLINIQUE DE LA THIERACHE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590008041,POLYCLINIQUE VAUBAN,590008041,POLYCLINIQUE VAUBAN,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,71.62,74,C
590046538,CH DUNKERQUE ACTIVITES SITE PGS,590781415,CENTRE HOSPITALIER DE DUNKERQUE,CH,32,Hauts-de-france,1- Obligatoire,2- Non,0,0,NR
590052056,GCS GHICL CLINIQUE STE MARIE,590052056,CLINIQUE SAINTE MARIE DU GCS GPT DES HOPITAUX DE L'ICL,EBNL,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590780094,CENTRE LEONARD DE VINCI,590780094,CENTRE LEONARD DE VINCI (EX CLINIQUE PONT ST-VAAST),Privé lucratif,32,Hauts-de-france,2- Facultatif,1- Oui,0,0,DI
590780250,CLINIQUE LILLE SUD,590780250,CLINIQUE LILLE SUD LESQUIN,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590780268,POLYCLINIQUE DU BOIS,590780268,POLYCLINIQUE DU BOIS LILLE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,74.03,84,B
590780284,GPT HOPITAUX INSTITUT CATHOLIQUE LILLE,590780284,ETABLISSEMENT DE SANTE HOPITAL SAINT PHILIBERT-LOMME,EBNL,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590780383,HOPITAL PRIVE LA LOUVIERE,590780383,POLYCLINIQUE DE LA LOUVIERE LILLE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,76.46,281,B
